fq_label,announce_date,timing,t0,tm1_date,tm1_abs,tm1_bench,tm1_rel,t0_date,t0_abs,t0_bench,t0_rel,tp1_date,tp1_abs,tp1_bench,tp1_rel,timing_flag
3Q18,2018-11-05,AMC,2018-11-06,2018-11-05,240.08197921241424,208.28605668460807,31.795922527806177,2018-11-06,484.63187991422353,-5.227706955003297,489.8595868692268,2018-11-07,51.81347150259086,151.77531101521203,-99.96183951262117,False
4Q18,2019-02-12,AMC,2019-02-13,2019-02-12,140.34546576187523,133.53771550843297,6.807750253442265,2019-02-13,15.209125475283969,117.50048739899954,-102.29136192371557,2019-02-14,109.33940774487505,75.86325491848523,33.47615282638983,False
1Q19,2019-05-05,BMO,2019-05-06,2019-05-03,104.6207497820406,109.4893642647774,-4.868614482736785,2019-05-06,141.50129421915514,18.360531780443168,123.14076243871197,2019-05-07,156.54245363280415,-78.48918370424961,235.03163733705378,False
2Q19,2019-07-31,AMC,2019-08-01,2019-07-31,-211.54945683247607,-53.72375681129093,-157.82570002118513,2019-08-01,352.4143302180693,-327.04118643670216,679.4555166547715,2019-08-02,-374.2712055670494,-62.87496248035795,-311.3962430866914,False
3Q19,2019-11-04,AMC,2019-11-05,2019-11-04,458.7372901395126,335.14183124553784,123.59545889397472,2019-11-05,-524.5308614062849,69.10695136918777,-593.6378127754726,2019-11-06,-548.7950369840122,-466.1290537525833,-82.66598323142894,False
4Q19,2020-02-27,AMC,2020-02-28,2020-02-27,-704.2665108123903,-575.2217048582113,-129.0448059541789,2020-02-28,292.36089280100686,296.3920594902283,-4.031166689221418,2020-03-02,64.1417226634089,189.8328463240175,-125.69112366060862,False
1Q20,2020-05-05,AMC,2020-05-06,2020-05-05,-128.86597938144286,-75.29851073492932,-53.56746864651351,2020-05-06,-1253.2637075718012,-198.68277223248177,-1054.5809353393195,2020-05-07,358.20895522387985,346.499960604445,11.708994619434865,False
2Q20,2020-08-10,AMC,2020-08-11,2020-08-10,666.6666666666665,380.9943744383611,285.6722922283055,2020-08-11,-800.9708737864074,-29.32128141927226,-771.6495923671351,2020-08-12,-158.311345646438,75.66733468120223,-233.97868032764023,False
3Q20,2020-11-09,AMC,2020-11-10,2020-11-09,2217.782217782218,1722.837751629956,494.944466152262,2020-11-10,122.649223221587,392.5392474738598,-269.89002425227284,2020-11-11,-387.7221324717284,-114.54115705737466,-273.1809754143537,False
4Q20,2021-02-22,AMC,2021-02-23,2021-02-22,413.060582218725,430.5697917465414,-17.509209527816413,2021-02-23,-154.892330940688,230.051962950625,-384.944293891313,2021-02-24,805.8326937835769,444.29082435439153,361.5418694291854,False
1Q21,2021-05-10,AMC,2021-05-11,2021-05-10,-277.4735304855791,-6.417577428938115,-271.055953056641,2021-05-11,-788.5843034171979,-289.43730556352153,-499.14699785367645,2021-05-12,240.52181002853555,-33.68506327757381,274.20687330610934,False
2Q21,2021-08-03,AMC,2021-08-04,2021-08-03,248.15820085304364,242.15535843467828,6.002842418365365,2021-08-04,-279.98486568293515,-333.82938070517713,53.84451502224198,2021-08-05,194.6282600233551,157.59333207318306,37.03492795017204,False
3Q21,2021-11-04,AMC,2021-11-05,2021-11-04,-29.54209748892267,55.43106410827137,-84.97316159719404,2021-11-05,-97.77777777777774,210.1136447076013,-307.89142248537905,2021-11-08,260.323159784559,114.4672168630101,145.85594292154892,False
4Q21,2022-02-24,AMC,2022-02-25,2022-02-24,59.446885500129554,-76.88146523427308,136.32835073440265,2022-02-25,-46.24871531346386,249.4537131535741,-295.702428467038,2022-02-28,1288.074341765615,360.0598031598592,928.0145386057557,False
1Q22,2022-05-10,AMC,2022-05-11,2022-05-10,271.43845089903084,81.81410969496294,189.6243412040679,2022-05-11,116.14206362565271,51.01253710938014,65.12952651627258,2022-05-12,-146.42262895174784,34.41391789064219,-180.83654684239002,False
2Q22,2022-08-02,AMC,2022-08-03,2022-08-02,-26.0616280852366,-15.471361443389009,-10.59026664184759,2022-08-03,-625.57639102367,-347.33204065070146,-278.24435037296854,2022-08-04,-578.7834071159203,-324.41167096300296,-254.3717361529174,False
