fq_label,announce_date,timing,t0,tm1_date,tm1_abs,tm1_bench,tm1_rel,t0_date,t0_abs,t0_bench,t0_rel,tp1_date,tp1_abs,tp1_bench,tp1_rel,timing_flag
3Q23,2023-10-25,AMC,2023-10-26,2023-10-25,-133.41067285382647,-14.69052945562932,-118.72014339819714,2023-10-26,293.9447383891825,-181.38703160666014,475.3317699958426,2023-10-27,-59.96573386636284,15.43166816502961,-75.39740203139245,False
4Q23,2024-01-23,AMC,2024-01-24,2024-01-23,177.53389283408748,100.69216082136845,76.84173201271905,2024-01-24,-472.5658103393604,340.6726275489846,-813.2384378883451,2024-01-25,86.55126498002818,100.49337203911324,-13.942107059085052,False
1Q24,2024-04-23,AMC,2024-04-24,2024-04-23,166.3585951940849,-12.747602120615763,179.10619731470067,2024-04-24,-99.99999999999898,-27.555854465259323,-72.44414553473966,2024-04-25,192.8374655647369,33.59804520464249,159.2394203600944,False
2Q24,2024-07-25,AMC,2024-07-26,2024-07-25,194.84240687679178,198.14678319734935,-3.3043763205575782,2024-07-26,581.7875210792578,97.33075461501039,484.4567664642474,2024-07-29,217.79548472775633,-174.90558130009603,392.7010660278524,False
3Q24,2024-10-22,AMC,2024-10-23,2024-10-22,-128.9437585733899,-62.4591454823642,-66.48461309102571,2024-10-23,283.49082823791116,-52.2838718787344,335.7747001166456,2024-10-24,-59.459459459458856,-97.24698462055592,37.787525161097065,False
4Q24,2025-01-30,AMC,2025-01-31,2025-01-30,355.2356628743913,42.00399448752612,313.23166838686524,2025-01-31,354.2600896860981,-188.1652378294707,542.4253275155688,2025-02-03,264.1836292767419,-112.89726716978087,377.0808964465228,False
1Q25,2025-04-22,AMC,2025-04-23,2025-04-22,148.14814814814835,-279.7289234103745,427.87707155852286,2025-04-23,-643.8998957247132,-105.52994233885616,-538.3699533858571,2025-04-24,136.52828085817913,277.7966696907985,-141.2683888326194,False
2Q25,2025-07-22,AMC,2025-07-23,2025-07-22,42.65997490589646,170.32641250310454,-127.66643759720809,2025-07-23,1164.4177911044462,250.57009458364087,913.8476965208054,2025-07-24,232.7663384064449,116.64117960824782,116.12515879819708,False
3Q25,2025-10-23,AMC,2025-10-24,2025-10-23,336.15221987315147,331.96383433581775,4.188385537333694,2025-10-24,-325.2198813663332,-148.0643286082056,-177.15555275812756,2025-10-27,-147.99154334038002,93.13177470719913,-241.12331804757915,False
4Q25,2026-01-25,AMC,2026-01-26,2026-01-23,-99.15534337128106,16.870001414252545,-116.02534478553362,2026-01-26,439.540059347181,86.87900493964284,352.66105440753813,2026-01-27,37.30680405045206,111.21647920308675,-73.90967515263469,False
1Q26,2026-04-23,AMC,2026-04-24,2026-04-23,311.8004477134617,104.91461701797822,206.8858306954835,2026-04-24,690.0294619320823,218.32406409572957,471.7053978363528,2026-04-27,-81.23005512039482,-110.4169773904845,29.186922270089678,False
2Q26,2026-07-26,AMC,2026-07-27,2026-07-24,206.81048315207562,649.9721410451687,-443.16165789309304,2026-07-27,583.4061135371194,-269.24378086237544,852.6498943994948,2026-07-28,-351.54315893711873,-290.4538489177938,-61.08931001932494,False
