fq_label,announce_date,timing,t0,tm1_date,tm1_abs,tm1_bench,tm1_rel,t0_date,t0_abs,t0_bench,t0_rel,tp1_date,tp1_abs,tp1_bench,tp1_rel,timing_flag
1Q16,2016-04-22,BMO,2016-04-22,2016-04-21,-2.478929102629479,-102.34278668310725,99.86385758047777,2016-04-22,126.45673196131968,-42.357044973213576,168.81377693453325,2016-04-25,-195.88638589618122,-145.12698611285012,-50.759399783331105,False
2Q16,2016-07-20,BMO,2016-07-20,2016-07-19,-135.93510195132552,13.80175658720173,-149.73685853852726,2016-07-20,-157.81284729940003,98.98508958777086,-256.7979368871709,2016-07-21,-167.11833785004515,-71.96029776674884,-95.15804008329631,False
3Q16,2016-10-19,BMO,2016-10-19,2016-10-18,161.91709844559642,50.62978513213024,111.2873133134662,2016-10-19,424.8990864669633,251.87369455706988,173.02539190989341,2016-10-20,-65.21296107601438,-53.93096836049938,-11.281992715514999,False
4Q16,2017-01-23,BMO,2017-01-23,2017-01-20,200.57824358511002,-81.42201834862473,282.00026193373475,2017-01-23,-292.29406554473036,-256.67707249392936,-35.616993050801014,2017-01-24,332.1167883211684,36.786519520588534,295.3302688005799,False
1Q17,2017-04-24,BMO,2017-04-24,2017-04-21,-132.10316628223805,-218.27212129133522,86.16895500909716,2017-04-24,-65.87335316617148,-98.8776055585261,33.0042523923546,2017-04-25,57.75401069518793,-1.3495276653163746,59.1035383605043,False
2Q17,2017-07-24,BMO,2017-07-24,2017-07-21,-220.361392684002,-158.088994215701,-62.27239846830101,2017-07-24,-421.3609734114476,26.903041034825325,-448.26401444627294,2017-07-25,42.342978122793525,173.92539240358218,-131.58241428078864,False
3Q17,2017-10-23,BMO,2017-10-23,2017-10-20,-20.727775218793987,-88.05991090532817,67.33213568653417,2017-10-23,-251.55781213939466,-367.2709414393377,115.71312929994303,2017-10-24,-205.96590909091051,-81.12347962285382,-124.84242946805668,False
4Q17,2018-01-22,BMO,2018-01-22,2018-01-19,124.14056531703466,3.273536729081483,120.86702858795317,2018-01-22,639.5019807583479,337.07232867721706,302.42965208113094,2018-01-23,76.2411347517733,1.6292768517350842,74.61185790003822,False
1Q18,2018-04-23,BMO,2018-04-23,2018-04-20,-9.61353585848812,-33.17049216364998,23.556956305161858,2018-04-23,17.32101616628068,118.10663739158733,-100.78562122530666,2018-04-24,-130.64361191162388,-91.49148326205115,-39.15212864957274,False
2Q18,2018-07-23,BMO,2018-07-23,2018-07-20,53.380782918150956,-27.401381358766464,80.78216427691743,2018-07-23,-809.7345132743372,51.645956271749725,-861.3804695460869,2018-07-24,-286.4708714492048,58.65203248227368,-345.1229039314785,False
3Q18,2018-10-22,BMO,2018-10-22,2018-10-19,-121.0526315789473,-81.93494716025762,-39.11768441868968,2018-10-22,-303.6760788492276,-133.60310496141946,-170.0729738878082,2018-10-23,-219.780219780219,-336.4434862081289,116.66326642790992,False
4Q18,2019-01-22,BMO,2019-01-22,2019-01-18,436.89320388349495,505.4571210869174,-68.56391720342248,2019-01-22,-306.97674418604606,-158.62588466120098,-148.35085952484505,2019-01-23,-67.17850287907945,-240.10669813801732,172.92819525893788,False
1Q19,2019-04-22,BMO,2019-04-22,2019-04-18,-145.61570117125666,-230.01730116545937,84.40159999420271,2019-04-22,-12.849341471249387,227.13866330114075,-239.98800477239013,2019-04-23,19.298809906722614,-114.05900246800272,133.3578123747253,False
2Q19,2019-07-22,BMO,2019-07-22,2019-07-19,32.28782287822973,44.599782866930894,-12.31195998870116,2019-07-22,914.9425287356316,185.6388038871615,729.3037248484702,2019-07-23,42.122999157541145,105.9581238419216,-63.83512468438046,False
3Q19,2019-10-21,BMO,2019-10-21,2019-10-18,-43.21988114532771,-4.34791129834855,-38.87196984697916,2019-10-21,640.2604449267502,278.46694153602414,361.793503390726,2019-10-22,147.88373278939338,298.37049474920053,-150.48676195980715,False
4Q19,2020-01-21,BMO,2020-01-21,2020-01-17,62.99874002519967,-31.59475442949644,94.59349445469611,2020-01-21,-79.29883138564352,-371.4021072821666,292.1032758965231,2020-01-22,67.31173748422358,-47.53453942766439,114.84627691188798,False
1Q20,2020-04-20,BMO,2020-04-20,2020-04-17,1364.317841079461,612.464278546776,751.853562532685,2020-04-20,65.9630606860162,-42.092251871435614,108.05531255745183,2020-04-21,-222.80471821756186,-259.53801377530283,36.733295557740966,False
2Q20,2020-07-20,BMO,2020-07-20,2020-07-17,-7.639419404125158,-92.12131758135511,84.48189817722995,2020-07-20,252.29357798165043,-120.37179673854814,372.66537472019854,2020-07-21,678.5980611483966,722.2922867376269,-43.69422558923031,False
3Q20,2020-10-19,BMO,2020-10-19,2020-10-16,-627.3909716908954,-556.776349451435,-70.61462223946047,2020-10-19,-65.30612244897927,1.9445283260577373,-67.250650775037,2020-10-20,468.3648315529987,358.21529608280554,110.14953547019313,False
4Q20,2021-01-19,BMO,2021-01-19,2021-01-15,-468.75000000000114,-379.37465354024204,-89.37534645975909,2021-01-19,-96.43201542912206,102.36852669610607,-198.80054212522813,2021-01-20,-223.95326192794607,-9.396145627958429,-214.55711629998763,False
1Q21,2021-04-21,BMO,2021-04-21,2021-04-20,-416.06192549588974,-371.04162828505093,-45.02029721083878,2021-04-21,-358.4048460373535,105.30065820523626,-463.7055042425897,2021-04-22,62.827225130888124,-24.222622691077444,87.04984782196557,False
2Q21,2021-07-20,BMO,2021-07-20,2021-07-19,-348.95314057826533,-449.455864781354,100.5027242030887,2021-07-20,366.7355371900838,209.93082508628967,156.8047121037941,2021-07-21,348.7792725460892,265.8339708248703,82.94530172121894,False
3Q21,2021-10-19,BMO,2021-10-19,2021-10-18,0.0,36.54540283945407,-36.54540283945407,2021-10-19,34.602076124568,38.92921424054452,-4.327138115976514,2021-10-20,137.9310344827589,-253.89137990741827,391.8224143901772,False
