fq_label,announce_date,timing,t0,tm1_date,tm1_abs,tm1_bench,tm1_rel,t0_date,t0_abs,t0_bench,t0_rel,tp1_date,tp1_abs,tp1_bench,tp1_rel,timing_flag
3Q18,2018-11-02,BMO,2018-11-02,2018-11-01,-42.99149126735347,138.29283479640853,-181.284326063762,2018-11-02,320.23027795268445,-123.97330808324325,444.2035860359277,2018-11-05,366.9484877538554,182.91275497631986,184.0357327775355,False
4Q18,2019-02-01,BMO,2019-02-01,2019-01-31,145.1199008937265,94.39978562279738,50.72011527092912,2019-02-01,324.46576537287444,127.52197404061037,196.94379133226403,2019-02-04,115.73878516516034,41.59527357065795,74.14351159450239,False
1Q19,2019-04-26,BMO,2019-04-26,2019-04-25,-32.12715590125037,-78.02089485450026,45.89373895324989,2019-04-26,-67.85411365564099,-222.50819341516782,154.65407975952684,2019-04-29,52.9461998292069,-79.31945506189854,132.26565489110544,False
2Q19,2019-08-02,BMO,2019-08-02,2019-08-01,-192.5107627325162,-218.0561678465851,25.5454051140689,2019-08-02,-0.8282259400360648,-137.5635584057606,136.73533246572455,2019-08-05,-164.83061376625585,-380.9785901726877,216.14797640643184,False
3Q19,2019-11-01,BMO,2019-11-01,2019-10-31,-18.906840838776027,-16.398440058552175,-2.508400780223852,2019-11-01,6.027208541414808,296.24838645574505,-290.2211779143302,2019-11-04,461.23397297995086,334.64249467745026,126.59147830250059,False
4Q19,2020-01-31,BMO,2020-01-31,2020-01-30,93.32246081362739,30.622915313935906,62.69954549969148,2020-01-31,-382.40574506283707,-304.6515727536627,-77.75417230917438,2020-02-03,-80.26880716819119,-112.7661970666125,32.497389898421325,False
1Q20,2020-05-01,BMO,2020-05-01,2020-04-30,-276.8970619319389,-106.60525131908516,-170.2918106128537,2020-05-01,-278.2608695652178,-721.3020457137291,443.04117614851134,2020-05-04,223.61359570661986,388.3496832297131,-164.7360875230932,False
2Q20,2020-07-31,BMO,2020-07-31,2020-07-30,-421.8940823803707,-501.77174356203125,79.87766118166054,2020-07-31,-270.0822997565777,22.252607341581186,-292.3349070981589,2020-08-03,103.64546104360217,-103.5198537445028,207.16531478810495,False
3Q20,2020-10-30,BMO,2020-10-30,2020-10-29,287.08133971291795,336.9427531475107,-49.86141343459274,2020-10-30,101.74418604651292,-9.482495419502301,111.22668146601521,2020-11-02,381.2949640287777,498.3934787882549,-117.09851475947718,False
4Q20,2021-01-29,BMO,2021-01-29,2021-01-28,92.97052154194851,174.47291198574243,-81.50239044379393,2021-01-29,-429.11705234778606,-413.28199516866545,-15.835057179120621,2021-02-01,142.018779342723,130.475923031657,11.54285631106599,False
