fq_label,announce_date,timing,t0,tm1_date,tm1_abs,tm1_bench,tm1_rel,t0_date,t0_abs,t0_bench,t0_rel,tp1_date,tp1_abs,tp1_bench,tp1_rel,timing_flag
4Q19,2020-02-04,BMO,2020-02-04,2020-02-03,-42.06629648325744,-120.40669920359926,78.34040272034181,2020-02-04,-454.54545454545416,73.53877092056527,-528.0842254660193,2020-02-05,405.3814834483971,443.6058308430959,-38.22434739469881,False
1Q20,2020-04-30,BMO,2020-04-30,2020-04-29,969.3347193347201,875.3943722808918,93.9403470538283,2020-04-30,-26.060175313906697,-156.77262864269161,130.7124533287849,2020-05-01,-703.0878859857481,-636.3366424296231,-66.75124355612502,False
2Q20,2020-07-30,BMO,2020-07-30,2020-07-29,251.5400410677615,275.51974233072366,-23.979701262962124,2020-07-30,-575.8637956935397,-470.97780089939744,-104.88599479414232,2020-07-31,-66.41870350690749,-18.480111908352857,-47.93859159855462,False
3Q20,2020-10-29,BMO,2020-10-29,2020-10-28,-485.78982154659724,-503.9979503459609,18.20812879936365,2020-10-29,128.51684612712688,368.65565186466887,-240.138805737542,2020-10-30,-185.1851851851849,47.90337882683726,-233.08856401202218,False
4Q20,2021-02-02,BMO,2021-02-02,2021-02-01,169.87259555333534,124.90515978953454,44.9674357638008,2021-02-02,63.86637189879529,92.28371483797181,-28.417342939176528,2021-02-03,546.7415181840374,603.658174057247,-56.916655873209685,False
1Q21,2021-05-04,BMO,2021-05-04,2021-05-03,312.8666405944469,281.3268127250601,31.539827869386805,2021-05-04,-32.23359878649967,-135.61143458851043,103.37783580201076,2021-05-05,545.9387483355526,350.21435286431887,195.72439547123378,False
2Q21,2021-08-03,BMO,2021-08-03,2021-08-02,-121.29860863360653,-70.83475950739282,-50.46384912621371,2021-08-03,227.51895991332648,246.28320662262172,-18.764246709295218,2021-08-04,-301.90677966101754,-329.4449979095606,27.538218248543064,False
3Q21,2021-11-02,BMO,2021-11-02,2021-11-01,13.424620754465266,217.1353737634276,-203.71075300896234,2021-11-02,-209.14331679849906,-25.566546075773022,-183.57677072272605,2021-11-03,-39.709708339039636,-157.9805141441528,118.27080580511317,False
4Q21,2022-02-03,BMO,2022-02-03,2022-02-02,73.19204719248296,27.880571687086018,45.311475505396935,2022-02-03,-145.32046415789978,-66.32764217307385,-78.99282198482594,2022-02-04,110.04732034775033,184.0847237011114,-74.03740335336106,False
1Q22,2022-05-05,BMO,2022-05-05,2022-05-04,498.33215404831543,381.19744450725705,117.1347095410584,2022-05-05,-96.28345850182907,-99.18080455354296,2.8973460517138854,2022-05-06,469.570289714174,374.1705928620096,95.39969685216441,False
2Q22,2022-08-04,BMO,2022-08-04,2022-08-03,-357.93474817865103,-400.86036921970526,42.92562104105426,2022-08-04,-157.68725361366643,-408.63090166345376,250.9436480497873,2022-08-05,330.4405874499339,344.4939742553572,-14.053386805423369,False
3Q22,2022-11-03,BMO,2022-11-03,2022-11-02,-99.38957583346397,-213.57934345457585,114.18976762111187,2022-11-03,577.8199351829883,175.42007896895083,402.3998562140374,2022-11-04,-112.09086833059322,169.30591112714043,-281.39677945773366,False
4Q22,2023-02-02,BMO,2023-02-02,2023-02-01,-342.1678838106179,-205.2103180385314,-136.95756577208653,2023-02-02,-543.7553101104509,-242.99549732207603,-300.7598127883748,2023-02-03,-286.6127583108713,-10.334542730466634,-276.27821558040466,False
1Q23,2023-05-04,BMO,2023-05-04,2023-05-03,-258.51581508515744,-218.60361392796145,-39.91220115719597,2023-05-04,132.16775939223658,-90.06444803516622,222.2322074274028,2023-05-05,309.1618734593271,328.1685570515846,-19.006683592257545,False
2Q23,2023-08-03,BMO,2023-08-03,2023-08-02,-152.4961662974944,-134.67442086668146,-17.821745430812943,2023-08-03,-51.90760446405429,105.53580895864667,-157.44341342270096,2023-08-04,-111.31402730672258,16.659724938816513,-127.97375224553909,False
